time,cur_price,exe_quantity,short_lvl1_price,short_lvl1_quantity,long_lvl1_price,long_lvl1_quantity,long_or_short,All_short_quantity,All_long_quantity
[10:31:28-047071],00011891,000003,00011892,00075 ,00011891,000007,1,001842 ,0001694
[10:31:28-049759],00011891,000001,00011892,00075 ,00011891,000006,1,001842 ,0001693
[10:31:28-050828],00011891,000003,00011892,00075 ,00011891,000003,1,001842 ,0001690
[10:31:28-052281],00011891,000001,00011892,00075 ,00011891,000002,1,001842 ,0001689
[10:31:28-054476],00011891,000002,,,,,1,,
[10:31:29-301371],00011891,000005,00011891,00019 ,00011890,000110,2,001854 ,0001687
[10:31:37-521959],00011891,000008,00011891,00014 ,00011890,000109,2,001835 ,0001691
[10:31:38-295899],00011891,000001,00011891,00011 ,00011890,000109,2,001832 ,0001691
[10:31:39-077454],00011891,000002,00011891,00012 ,00011890,000109,2,001842 ,0001731
[10:31:40-946058],00011891,000005,00011891,00007 ,00011890,000109,2,001837 ,0001751
[10:31:41-698019],00011891,000001,00011891,00006 ,00011890,000109,2,001836 ,0001751
[10:31:42-088721],00011891,000001,00011891,00005 ,00011890,000109,2,001835 ,0001751
[10:31:52-671710],00011890,000100,00011891,00026 ,00011890,000009,1,001855 ,0001671
[10:31:52-673271],00011890,000001,00011891,00026 ,00011890,000008,1,001855 ,0001670
[10:31:52-673677],00011890,000008,,,,,1,,
[10:31:52-695826],00011890,000005,00011890,00008 ,00011889,000115,2,001884 ,0001662
[10:31:54-043598],00011890,000018,00011891,00043 ,00011890,000029,2,001870 ,0001645
[10:31:54-689839],00011890,000010,00011891,00047 ,00011890,000019,1,001867 ,0001643
[10:31:54-691499],00011890,000002,00011891,00047 ,00011890,000017,1,001867 ,0001641
[10:31:57-380678],00011890,000001,00011891,00056 ,00011890,000016,1,001867 ,0001690
[10:31:57-382670],00011890,000016,00011891,00056 ,00011889,000077,1,001867 ,0001674
[10:32:06-121794],00011890,000010,00011890,00003 ,00011889,000033,2,001996 ,0001627
[10:32:10-645829],00011890,000003,00011891,00150 ,00011890,000007,2,001998 ,0001635
[10:32:10-647619],00011890,000002,00011891,00142 ,00011890,000005,1,001990 ,0001633
[10:32:10-648563],00011890,000001,00011891,00142 ,00011890,000004,1,001990 ,0001632
[10:32:10-651045],00011890,000001,00011891,00141 ,00011890,000003,1,001989 ,0001631
[10:32:10-652318],00011890,000003,,,,,1,,
[10:32:11-226423],00011889,000001,00011890,00009 ,00011889,000033,1,001999 ,0001627
[10:32:16-003940],00011889,000035,00011889,00015 ,00011888,000123,1,002022 ,0001598
[10:32:16-006595],00011889,000003,00011889,00012 ,00011888,000123,2,002019 ,0001598
[10:32:16-007915],00011889,000012,00011890,00017 ,00011888,000123,2,002007 ,0001598
[10:32:16-024135],00011889,000008,00011890,00039 ,00011888,000081,1,002029 ,0001556
[10:32:16-053023],00011889,000001,00011890,00039 ,00011888,000090,2,001993 ,0001565
[10:32:16-440218],00011889,000001,00011890,00039 ,00011888,000099,2,001993 ,0001576
[10:32:23-215666],00011889,000020,00011890,00059 ,00011888,000103,1,002089 ,0001578
[10:32:31-042453],00011888,000002,00011889,00018 ,00011888,000105,1,002135 ,0001581
[10:32:34-224107],00011889,000001,00011889,00017 ,00011888,000106,2,002134 ,0001604
[10:32:40-908367],00011889,000010,00011889,00011 ,00011888,000106,2,002108 ,0001605
[10:33:21-703683],00011888,000050,00011889,00031 ,00011888,000038,1,002017 ,0001549
[10:33:33-906140],00011888,000005,00011889,00042 ,00011888,000032,1,002028 ,0001545
[10:33:50-869020],00011888,000005,00011889,00054 ,00011888,000027,1,002131 ,0001590
[10:33:51-553884],00011888,000002,00011889,00052 ,00011888,000024,1,002129 ,0001587
[10:33:55-986036],00011889,000001,00011889,00051 ,00011888,000024,2,002103 ,0001587
[10:33:59-849154],00011888,000024,00011888,00010 ,00011887,000135,1,002104 ,0001563
[10:34:03-165304],00011887,000002,00011888,00041 ,00011887,000083,1,002131 ,0001493
[10:34:16-658856],00011887,000008,00011888,00048 ,00011887,000058,1,002186 ,0001470
[10:34:19-539449],00011887,000005,00011888,00052 ,00011887,000053,1,002190 ,0001465
[10:34:21-570609],00011887,000003,00011888,00049 ,00011887,000050,1,002187 ,0001463
[10:35:22-771344],00011887,000015,00011888,00089 ,00011887,000061,1,002187 ,0001514
[10:35:29-039576],00011887,000040,00011888,00089 ,00011887,000025,1,002187 ,0001478
[10:35:29-041543],00011887,000007,00011888,00089 ,00011887,000018,1,002187 ,0001471
[10:35:29-043754],00011887,000004,00011888,00089 ,00011887,000014,1,002187 ,0001467
[10:35:29-044003],00011887,000001,00011888,00089 ,00011887,000013,1,002187 ,0001466
[10:35:29-045534],00011887,000005,00011888,00089 ,00011887,000008,1,002187 ,0001461
[10:35:29-046847],00011887,000001,00011888,00089 ,00011887,000007,1,002187 ,0001460
[10:35:29-048303],00011887,000007,,,,,1,,
[10:35:29-070060],00011887,000001,00011888,00083 ,00011886,000045,1,002172 ,0001426
[10:35:29-073771],00011887,000002,00011887,00002 ,00011886,000045,2,002174 ,0001426
[10:35:29-076313],00011887,000001,00011887,00001 ,00011886,000051,2,002173 ,0001432
[10:35:29-082508],00011887,000002,00011888,00083 ,00011887,000003,2,002172 ,0001441
[10:35:29-122085],00011887,000002,00011888,00083 ,00011887,000005,1,002135 ,0001470
[10:35:29-141879],00011887,000002,00011888,00081 ,00011887,000003,1,002133 ,0001470
[10:35:29-450721],00011887,000001,00011888,00061 ,00011887,000003,1,002104 ,0001479
[10:35:30-286945],00011887,000006,00011888,00061 ,00011887,000002,1,002104 ,0001478
[10:35:30-695373],00011887,000003,00011887,00005 ,00011886,000068,1,002109 ,0001476
[10:35:30-696871],00011887,000005,00011888,00061 ,00011886,000068,2,002104 ,0001476
[10:35:30-813446],00011887,000001,00011888,00061 ,00011887,000006,1,002104 ,0001480
[10:35:31-353811],00011887,000007,00011888,00059 ,00011887,000005,1,002102 ,0001481
[10:35:31-853508],00011887,000004,00011888,00059 ,00011887,000003,1,002102 ,0001479
[10:35:32-398443],00011887,000002,00011888,00059 ,00011887,000001,1,002134 ,0001477
[10:35:36-030290],00011887,000001,00011887,00017 ,00011886,000059,1,002201 ,0001476
[10:35:40-907109],00011887,000010,00011887,00007 ,00011886,000056,2,002201 ,0001476
[10:35:40-908296],00011887,000001,00011887,00006 ,00011886,000056,2,002200 ,0001476
[10:35:40-908791],00011887,000002,00011887,00004 ,00011886,000056,2,002198 ,0001476
[10:35:40-909852],00011887,000004,,,,,2,,
[10:35:40-925977],00011887,000001,00011888,00074 ,00011887,000025,1,002192 ,0001501
[10:35:41-289717],00011887,000001,00011888,00068 ,00011887,000001,2,002186 ,0001477
[10:35:43-805645],00011887,000003,00011888,00068 ,00011887,000008,1,002188 ,0001486
[10:35:49-429282],00011887,000005,00011888,00068 ,00011887,000025,1,002188 ,0001502
[10:35:49-725115],00011887,000005,00011888,00068 ,00011887,000010,1,002188 ,0001487
[10:35:51-565946],00011887,000001,00011888,00068 ,00011887,000018,1,002188 ,0001562
[10:37:15-401901],00011888,000030,00011888,00048 ,00011887,000035,2,002174 ,0001718
[10:37:17-035415],00011888,000010,00011888,00038 ,00011887,000036,2,002164 ,0001719
[10:37:19-010287],00011888,000010,00011888,00043 ,00011887,000035,2,002169 ,0001718
[10:37:35-424985],00011888,000001,00011888,00044 ,00011887,000025,2,002186 ,0001708
[10:38:10-700810],00011887,000001,00011888,00053 ,00011887,000027,1,002195 ,0001735
[10:38:11-835773],00011887,000001,00011888,00054 ,00011887,000026,1,002196 ,0001736
[10:38:12-389627],00011887,000001,00011888,00051 ,00011887,000025,1,002173 ,0001735
[10:38:13-483102],00011887,000001,00011888,00052 ,00011887,000024,1,002174 ,0001734
[10:38:14-639882],00011887,000001,00011888,00051 ,00011887,000023,1,002173 ,0001733
[10:38:15-181967],00011887,000001,00011888,00050 ,00011887,000023,1,002172 ,0001733
[10:38:15-496913],00011887,000001,00011888,00050 ,00011887,000022,1,002172 ,0001732
[10:38:17-230566],00011887,000001,00011888,00050 ,00011887,000021,1,002092 ,0001731
[10:38:17-817077],00011887,000001,00011888,00050 ,00011887,000020,1,002092 ,0001730
[10:38:21-106940],00011887,000001,00011888,00050 ,00011887,000019,1,002092 ,0001729
[10:38:24-067230],00011887,000001,00011888,00067 ,00011887,000017,1,002109 ,0001691
[10:38:24-068848],00011887,000001,00011888,00067 ,00011887,000016,1,002109 ,0001690
[10:38:24-069663],00011887,000001,00011888,00067 ,00011887,000015,1,002109 ,0001689
[10:38:24-962500],00011887,000001,00011888,00064 ,00011887,000014,1,002115 ,0001688
[10:38:25-478814],00011887,000001,00011888,00055 ,00011887,000013,1,002115 ,0001687
[10:38:26-043943],00011887,000001,00011888,00055 ,00011887,000012,1,002115 ,0001686
[10:38:26-486627],00011887,000009,00011888,00065 ,00011887,000003,1,002125 ,0001677
[10:38:26-487827],00011887,000003,00011888,00065 ,00011886,000096,1,002125 ,0001674
[10:38:47-633010],00011886,000001,00011887,00071 ,00011886,000053,1,002231 ,0001633
[10:38:47-635671],00011886,000008,00011887,00071 ,00011886,000045,1,002231 ,0001625
[10:38:47-636872],00011886,000001,00011887,00071 ,00011886,000044,1,002231 ,0001624
[10:38:47-638213],00011886,000001,00011887,00071 ,00011886,000043,1,002231 ,0001623
[10:38:47-639613],00011886,000001,00011887,00071 ,00011886,000042,1,002231 ,0001622
[10:38:47-643551],00011886,000034,00011887,00072 ,00011886,000008,1,002232 ,0001588
[10:38:47-646533],00011886,000001,00011887,00072 ,00011886,000007,1,002232 ,0001587
[10:38:47-647967],00011886,000002,00011887,00072 ,00011886,000005,1,002232 ,0001585
[10:38:47-651854],00011886,000003,00011887,00072 ,00011886,000002,1,002232 ,0001580
[10:38:47-653228],00011886,000001,00011887,00072 ,00011886,000001,1,002232 ,0001579
[10:38:47-658259],00011886,000001,00011887,00067 ,00011885,000188,1,002227 ,0001578
[10:38:47-682415],00011886,000002,00011886,00010 ,00011885,000148,2,002234 ,0001538
[10:38:47-683728],00011886,000002,00011886,00008 ,00011885,000148,2,002232 ,0001538
[10:38:47-686239],00011886,000001,00011886,00002 ,00011885,000148,2,002226 ,0001538
[10:38:48-492902],00011886,000010,00011886,00005 ,00011885,000148,2,002224 ,0001480
[10:38:48-500570],00011886,000008,,,,,2,,
[10:38:48-501085],00011887,000002,00011887,00061 ,00011885,000148,2,002217 ,0001480
[10:38:54-413318],00011885,000030,00011886,00024 ,00011885,000117,1,002244 ,0001449
[10:38:58-140321],00011886,000010,00011886,00014 ,00011885,000137,2,002238 ,0001478
[10:38:58-141880],00011886,000001,00011886,00011 ,00011885,000137,2,002235 ,0001478
[10:38:58-143030],00011886,000001,00011886,00010 ,00011885,000137,2,002234 ,0001478
[10:38:58-145354],00011886,000010,,,,,2,,
[10:38:58-159523],00011886,000001,00011887,00080 ,00011886,000003,1,002222 ,0001481
[10:38:58-160485],00011886,000001,00011887,00080 ,00011886,000002,1,002222 ,0001480
[10:38:58-162922],00011886,000001,00011887,00080 ,00011886,000001,1,002221 ,0001481
[10:38:59-706205],00011886,000004,00011887,00076 ,00011886,000004,1,002221 ,0001492
[10:39:01-681114],00011887,000016,00011887,00060 ,00011886,000010,2,002205 ,0001516
[10:39:01-725877],00011886,000002,00011887,00060 ,00011886,000030,1,002205 ,0001536
[10:39:04-326195],00011886,000005,00011887,00069 ,00011886,000033,1,002214 ,0001599
[10:39:04-943570],00011886,000027,00011886,00023 ,00011885,000147,1,002246 ,0001566
[10:39:05-091908],00011886,000001,00011886,00022 ,00011885,000145,2,002247 ,0001564
[10:39:05-093670],00011886,000001,00011886,00021 ,00011885,000145,2,002246 ,0001564
[10:39:05-096370],00011886,000001,00011886,00020 ,00011885,000145,2,002243 ,0001566
[10:39:05-097587],00011886,000002,00011886,00018 ,00011885,000145,2,002241 ,0001566
[10:39:05-098925],00011886,000001,00011886,00017 ,00011885,000145,2,002240 ,0001566
[10:39:05-100348],00011886,000001,00011886,00016 ,00011885,000145,2,002239 ,0001566
[10:39:05-102763],00011886,000001,00011886,00015 ,00011885,000145,2,002236 ,0001566
[10:39:05-104178],00011886,000001,00011886,00014 ,00011885,000145,2,002235 ,0001566
[10:39:05-105726],00011886,000002,00011886,00012 ,00011885,000145,2,002233 ,0001566
[10:39:05-107270],00011886,000001,00011886,00011 ,00011885,000145,2,002232 ,0001566
[10:39:05-108804],00011886,000011,00011887,00078 ,00011886,000001,2,002221 ,0001567
[10:39:06-708107],00011886,000001,00011887,00089 ,00011885,000145,2,002223 ,0001566
[10:39:15-763036],00011886,000002,00011887,00096 ,00011886,000049,1,002246 ,0001625
[10:39:18-755949],00011886,000003,00011887,00096 ,00011886,000036,1,002246 ,0001612
[10:39:22-505107],00011887,000100,00011887,00005 ,00011886,000036,2,002155 ,0001612
[10:39:22-509975],00011887,000005,,,,,2,,
[10:39:22-516343],00011887,000001,00011887,00004 ,00011886,000051,1,002153 ,0001627
[10:39:47-585826],00011887,000010,00011887,00082 ,00011886,000058,2,002539 ,0001660
[10:39:59-185135],00011887,000040,00011887,00044 ,00011886,000058,2,002486 ,0001660
[10:40:12-373152],00011887,000020,00011887,00037 ,00011886,000060,2,002495 ,0001662
[10:40:12-382310],00011887,000001,00011887,00036 ,00011886,000069,2,002494 ,0001671
[10:40:16-966709],00011887,000020,00011887,00016 ,00011886,000040,2,002485 ,0001642
[10:40:20-667980],00011887,000020,00011887,00013 ,00011886,000050,2,002347 ,0001652
[10:40:43-639802],00011886,000010,00011887,00029 ,00011886,000039,1,002347 ,0001641
[10:40:44-169593],00011887,000029,00011888,00151 ,00011887,000021,2,002318 ,0001662
[10:40:44-171172],00011887,000001,00011888,00150 ,00011887,000020,1,002317 ,0001661
[10:40:44-173799],00011887,000006,00011888,00148 ,00011887,000014,1,002315 ,0001655
[10:40:44-179609],00011887,000002,00011888,00140 ,00011887,000012,1,002307 ,0001654
[10:40:44-183431],00011887,000001,00011888,00100 ,00011887,000011,1,002267 ,0001653
[10:40:44-184684],00011887,000002,00011888,00100 ,00011887,000009,1,002267 ,0001651
[10:40:44-185937],00011887,000001,00011888,00100 ,00011887,000008,1,002267 ,0001650
[10:40:44-186949],00011887,000008,,,,,1,,
[10:40:52-068191],00011887,000001,00011888,00104 ,00011887,000002,1,002276 ,0001600
[10:40:55-612266],00011887,000002,00011888,00104 ,00011886,000048,1,002279 ,0001598
[10:41:02-436441],00011887,000030,00011887,00002 ,00011886,000043,2,002301 ,0001543
[10:41:02-438255],00011887,000001,00011887,00001 ,00011886,000043,2,002300 ,0001543
[10:41:08-247549],00011887,000048,00011888,00126 ,00011887,000002,2,002294 ,0001539
[10:41:08-249988],00011887,000002,00011888,00124 ,00011886,000041,1,002292 ,0001541
[10:41:14-463350],00011887,000017,00011888,00104 ,00011887,000014,1,002274 ,0001603
[10:41:33-411692],00011888,000050,00011888,00018 ,00011887,000069,2,002188 ,0001677
[10:41:33-413310],00011888,000001,00011888,00017 ,00011887,000069,2,002187 ,0001677
[10:41:33-414462],00011888,000017,,,,,2,,
[10:41:35-162448],00011888,000002,00011889,00097 ,00011888,000017,1,002114 ,0001658
[10:41:35-175902],00011888,000001,,,,,1,,
[10:41:35-187328],00011888,000001,00011888,00004 ,00011887,000052,2,002118 ,0001639
[10:41:35-192323],00011888,000001,00011888,00001 ,00011887,000052,1,002115 ,0001639
[10:41:35-194845],00011888,000001,00011888,00001 ,00011887,000052,2,002115 ,0001639
[10:41:36-365686],00011888,000006,,,,,2,,
[10:41:36-959482],00011888,000001,00011889,00081 ,00011887,000088,2,002098 ,0001695
[10:41:37-431663],00011888,000002,00011889,00081 ,00011888,000003,2,002098 ,0001698
[10:41:37-464692],00011888,000002,00011889,00097 ,00011888,000001,1,002114 ,0001660
[10:41:37-464852],00011888,000001,,,,,1,,
[10:41:39-512049],00011888,000005,00011889,00102 ,00011888,000005,1,002119 ,0001664
[10:41:39-513606],00011888,000005,00011889,00102 ,00011887,000072,1,002119 ,0001659
[10:41:45-438453],00011888,000010,00011889,00102 ,00011888,000015,1,002159 ,0001696
[10:41:54-061699],00011888,000001,00011889,00098 ,00011888,000026,1,002162 ,0001702
[10:41:54-422978],00011888,000026,00011888,00024 ,00011887,000103,1,002186 ,0001676
[10:41:54-490171],00011888,000004,00011888,00020 ,00011887,000119,2,002164 ,0001694
[10:41:54-491624],00011888,000001,00011888,00019 ,00011887,000119,2,002163 ,0001694
[10:41:54-492014],00011888,000007,00011888,00012 ,00011887,000119,2,002156 ,0001694
[10:41:54-493395],00011888,000010,00011888,00002 ,00011887,000119,2,002146 ,0001694
[10:41:54-494675],00011888,000002,,,,,2,,
[10:41:59-185105],00011888,000021,00011888,00029 ,00011887,000109,1,002291 ,0001682
[10:42:05-773180],00011888,000012,00011888,00017 ,00011887,000125,2,002270 ,0001700
[10:42:05-774933],00011888,000006,00011888,00011 ,00011887,000125,2,002264 ,0001700
[10:42:05-775344],00011888,000002,00011888,00009 ,00011887,000125,2,002262 ,0001700
[10:42:05-776449],00011888,000009,,,,,2,,
[10:43:05-869450],00011888,000039,00011888,00001 ,00011887,000116,1,002264 ,0001727
[10:43:05-928948],00011888,000001,00011889,00097 ,00011887,000123,2,002254 ,0001734
[10:43:05-940992],00011888,000001,00011889,00092 ,00011887,000134,1,002249 ,0001747
[10:43:42-296352],00011888,000050,00011888,00029 ,00011887,000103,2,002322 ,0001752
[10:43:43-045137],00011888,000015,00011888,00015 ,00011887,000103,2,002307 ,0001752
[10:43:43-106594],00011888,000010,00011888,00005 ,00011887,000103,2,002297 ,0001752
[10:43:54-524897],00011888,000001,00011888,00039 ,00011887,000087,2,002351 ,0001814
[10:44:22-078713],00011887,000002,00011888,00126 ,00011887,000075,1,002418 ,0001742
[10:44:25-260207],00011887,000001,00011888,00126 ,00011887,000051,1,002398 ,0001717
[10:45:57-840781],00011887,000020,00011888,00105 ,00011887,000051,1,002368 ,0001677
[10:46:41-833547],00011887,000009,00011888,00081 ,00011887,000043,1,002324 ,0001669
[10:46:41-834296],00011887,000009,00011888,00081 ,00011887,000034,1,002324 ,0001660
[10:46:59-340229],00011887,000030,00011888,00060 ,00011887,000017,1,002309 ,0001643
[10:48:12-053375],00011887,000046,00011887,00004 ,00011886,000106,1,002315 ,0001671
[10:48:12-188448],00011887,000002,00011887,00003 ,00011886,000106,2,002328 ,0001671
[10:48:20-640429],00011886,000050,00011887,00087 ,00011886,000016,1,002407 ,0001613
[10:48:20-641212],00011886,000011,00011887,00087 ,00011886,000005,1,002407 ,0001602
[10:48:20-641562],00011886,000005,,,,,1,,
[10:48:20-742197],00011885,000005,00011886,00026 ,00011885,000144,1,002439 ,0001592
[10:48:21-381471],00011885,000001,00011886,00046 ,00011885,000141,1,002456 ,0001589
[10:48:21-386320],00011885,000004,00011886,00048 ,00011885,000137,1,002458 ,0001585
[10:48:21-398050],00011885,000004,00011886,00048 ,00011885,000133,1,002458 ,0001581
[10:48:21-405907],00011885,000004,00011886,00048 ,00011885,000129,1,002458 ,0001577
[10:48:21-408417],00011885,000002,00011886,00048 ,00011885,000127,1,002458 ,0001575
[10:48:21-410728],00011885,000001,00011886,00048 ,00011885,000126,1,002458 ,0001574
[10:48:21-412211],00011885,000002,00011886,00048 ,00011885,000124,1,002458 ,0001572
[10:48:28-153210],00011885,000001,00011886,00164 ,00011885,000114,1,002624 ,0001564
[10:48:28-153586],00011885,000001,00011886,00164 ,00011885,000113,1,002624 ,0001563
[10:48:29-712814],00011885,000001,00011886,00165 ,00011885,000062,1,002624 ,0001512
